Rpt Rec Num,Prvdr Num Chr,Provider Name,City,State Abbrev,Clean Provider Group,Clean Provider Model Class,Revenue Source Method,Net Patient Revenue Model,Outpatient Exposure Used,Outpatient Repricing Pressure,Uncompensated Care Offset,Stabilization Support,Net Provider Impact,Net Provider Impact Pct of Npr,Stabilization Tier,Stabilization Basis,Large Negative Impact Flag,Severe Negative Impact Flag,Permanent Rural Access Eligible Flag,Pediatric Transition Eligible Flag,Case F Temporary Support,Case F Permanent Rural Access Support,Case F Total Added Support,Case F Net Impact,Case F Net Impact Pct Npr
824950,160040,MERCYONE CEDAR FALLS MEDICAL CENTER,CEDAR FALLS,IA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,43240727,38638325.4583362,-3863832.54583362,"$531,898",$0,-3331935.04583362,-0.0770554816489007,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$292,475",$0,"$292,475","-$3,039,460",-0.0702916112366754
826168,180025,FLAGET MEMORIAL HOSPITAL,BARDSTOWN,KY,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,114472400,93902126.2647623,-9390212.62647623,"$571,165",$0,-8819047.62647624,-0.0770408205512965,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$773,857",$0,"$773,857","-$8,045,191",-0.0702806154134724
824310,240075,ST. JOSEPHS MEDICAL CENTER,BRAINERD,MN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,334435985,266489490.180816,-26648949.0180816,"$893,437",$0,-25755511.7680816,-0.0770117837890009,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$2,258,428",$0,"$2,258,428","-$23,497,084",-0.0702588378417508
830798,400127,ADMIN DE SERVICIOS MEDICOS DE PR,SAN JUAN,PR,Specialty / behavioral / rehab,Non-CAH specialty/other in CAH bucket,standard_g2_l028_split,214754076,165144071.360906,-16514407.1360906,$0,$0,-16514407.1360906,-0.0768991557398452,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,444,176",$0,"$1,444,176","-$15,070,231",-0.0701743668048841
825874,351315,OAKES COMMUNITY HOSPITAL,OAKES,ND,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,10553020,9192519.76835796,-919251.976835797,"$107,746",$0,-811506.226835797,-0.0768980089903929,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$70,964",$0,"$70,964","-$740,542",-0.0701735067427947
827659,520002,ASPIRUS STEVENS POINT HOSPITAL,STEVENS POINT,WI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,187400448,149804434.105408,-14980443.4105408,"$602,101",$0,-14378342.6605408,-0.0767252309905938,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,252,080",$0,"$1,252,080","-$13,126,263",-0.0700439232429455
821332,351307,ST ANDREWS HEALTH CENTER,BOTTINEAU,ND,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,16398670,13285883.763125,-1328588.3763125,"$70,531",$0,-1258057.3763125,-0.0767170371934125,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$109,531",$0,"$109,531","-$1,148,526",-0.0700377778950595
798854,351316,PRESENTATION MEDICAL CENTER,ROLLA,ND,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,14080273,12166600.1841341,-1216660.01841341,"$136,599",$0,-1080061.01841341,-0.0767073918533686,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$94,012",$0,"$94,012","-$986,049",-0.0700305438900267
815689,181301,MARCUM & WALLACE MEMORIAL HOSPITAL,IRVINE,KY,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,30584406,25283212.6854233,-2528321.26854233,"$193,177",$0,-2335144.01854233,-0.0763508049998527,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$201,481",$0,"$201,481","-$2,133,663",-0.0697631037498896
799348,140161,SAINT JAMES HOSPITAL,PONTIAC,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,88162788,74079542.3921606,-7407954.23921606,"$682,600",$0,-6725354.23921606,-0.0762833661659618,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$579,304",$0,"$579,304","-$6,146,051",-0.0697125246244713
824514,150076,ST. JOSEPHS REG MED CENTER PLYMOUTH,PLYMOUTH,IN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,53117780,46534585.9667218,-4653458.59667218,"$604,956",$0,-4048502.84667218,-0.0762174708105681,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$348,153",$0,"$348,153","-$3,700,349",-0.0696631031079261
799967,140110,OTTAWA REGIONAL HOSPITAL & HEALTHCAR,OTTAWA,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,254320256,204905577.977136,-20490557.7977136,"$1,255,235",$0,-19235323.0477136,-0.0756342548181202,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,629,828",$0,"$1,629,828","-$17,605,495",-0.0692256911135903
800078,70008,JOHNSON MEMORIAL HOSPITAL INC.,STAFFORD SPRINGS,CT,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,71299508,57933739.3493643,-5793373.93493643,"$403,087",$0,-5390287.43493643,-0.0756006259529369,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$456,328",$0,"$456,328","-$4,933,959",-0.0692004694647027
811891,361310,MERCY HEALTH-WILLARD HOSPITAL LLC,WILLARD,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,32215355,27251872.1136895,-2725187.21136895,"$294,104",$0,-2431082.96136895,-0.0754634850793651,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$205,079",$0,"$205,079","-$2,226,004",-0.0690976138095238
823858,150181,ASCENSION ST. VINCENT FISHERS,FISHERS,IN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,100602907,80922782.1847478,-8092278.21847479,"$591,294",$0,-7500984.46847478,-0.0745603153244348,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$617,710",$0,"$617,710","-$6,883,275",-0.068420236493326
796825,140052,OSF SAINT ANTHONYS HEALTH CENTER,ALTON,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,107347519,86495573.8970543,-8649557.38970543,"$661,232",$0,-7988325.38970543,-0.0744155567275423,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$655,237",$0,"$655,237","-$7,333,088",-0.0683116675456568
826373,381316,PEACE HARBOR HOSPITAL,FLORENCE,OR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,110054463,92432505.5642498,-9243250.55642498,"$1,068,215",$0,-8175035.80642498,-0.0742817290964836,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$668,078",$0,"$668,078","-$7,506,958",-0.0682112968223627
811202,520057,ST. CLARE HOSPITAL,BARABOO,WI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,80528095,64951912.5099983,-6495191.25099983,"$528,391",$0,-5966800.75099983,-0.0740958885343039,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$485,099",$0,"$485,099","-$5,481,702",-0.0680719164007279
799361,180043,ADVENTHEALTH MANCHESTER,MANCHESTER,KY,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,91402000,72133091.1935178,-7213309.11935178,"$449,906",$0,-6763402.86935178,-0.0739962240361456,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$548,326",$0,"$548,326","-$6,215,077",-0.0679971680271092
826491,314011,UNIVERSITY BEHAVIORAL HEALTHCARE,PISCATAWAY,NJ,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,standard_g2_l028_split,35267548,26055043.5379769,-2605504.35379769,$0,$0,-2605504.35379769,-0.0738782393887347,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$210,532",$0,"$210,532","-$2,394,973",-0.067908679541551
813054,340023,ADVENTHEALTH HENDERSONVILLE,HENDERSONVILLE,NC,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,288726500,239644562.991742,-23964456.2991742,"$2,635,630",$0,-21328826.5491742,-0.0738720780710262,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,723,125",$0,"$1,723,125","-$19,605,701",-0.0679040585532698
829285,450076,UT MD ANDERSON CANCER CENTER,HOUSTON,TX,General acute / academic,Academic / major medical center,standard_g2_l028_split,5419421386,3986068545.42754,-398606854.542754,$0,$0,-398606854.542754,-0.0735515521218696,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$31,908,946",$0,"$31,908,946","-$366,697,908",-0.0676636640914022
824257,140032,ST. ANTHONYS MEMORIAL HOSPITAL,EFFINGHAM,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,170992220,135929057.045794,-13592905.7045794,"$1,037,630",$0,-12555275.9545794,-0.0734260070696747,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,001,416",$0,"$1,001,416","-$11,553,860",-0.0675695053022562
812399,51317,ADVENTIST HEALTH CLEARLAKE,CLEARLAKE,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,176420326,140525685.706791,-14052568.5706791,"$1,107,309",$0,-12945259.3206791,-0.0733773687771052,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,031,061",$0,"$1,031,061","-$11,914,199",-0.0675330265828288
811180,490097,SOUTHERN VIRGINIA REGIONAL MED. CTR.,EMPORIA,VA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,28717325,24034793.1020806,-2403479.31020806,"$297,917",$0,-2105562.56020806,-0.0733202887179797,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$167,424",$0,"$167,424","-$1,938,138",-0.0674902165384849
825262,330011,OUR LADY OF LOURDES MEMORIAL HOSP,BINGHAMTON,NY,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,502208936,396219168.562715,-39621916.8562715,"$2,825,007",$0,-36796910.1062715,-0.0732701221912775,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$2,921,616",$0,"$2,921,616","-$33,875,294",-0.0674525916434582
799668,170014,ADVENTHEALTH OTTAWA,OTTAWA,KS,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,55772307,46758660.7164746,-4675866.07164746,"$598,664",$0,-4077201.82164746,-0.0731044140176497,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$322,147",$0,"$322,147","-$3,755,055",-0.0673283105132373
811890,361306,MERCY ALLEN HOSPITAL,OBERLIN,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,31086248,26351767.4275841,-2635176.74275841,"$367,505",$0,-2267672.24275841,-0.072947762713545,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$178,340",$0,"$178,340","-$2,089,332",-0.0672108220351587
825811,230259,CHELSEA HOSPITAL,CHELSEA,MI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,210355857,158219504.82454,-15821950.482454,"$499,651",$0,-15322299.732454,-0.0728399006853135,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,201,127",$0,"$1,201,127","-$14,121,173",-0.0671299255139851
825405,241380,ST. JOSEPHS AREA HEALTH SERVICES,PARK RAPIDS,MN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,44005214,35002743.875927,-3500274.3875927,"$321,518",$0,-3178756.88759271,-0.0722359147621167,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$244,624",$0,"$244,624","-$2,934,133",-0.0666769360715876
813213,381303,PROVIDENCE SEASIDE HOSPITAL,SEASIDE,OR,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,99540513,79595196.3989123,-7959519.63989123,"$772,869",$0,-7186650.63989123,-0.0721982479625279,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$552,406",$0,"$552,406","-$6,634,244",-0.0666486859718959
810926,240141,FAIRVIEW NORTHLAND REG,PRINCETON,MN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,95237573,74151404.2952588,-7415140.42952588,"$551,120",$0,-6864020.67952588,-0.0720726123451915,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$525,536",$0,"$525,536","-$6,338,485",-0.0665544592588937
826533,360210,GRADY MEMORIAL HOSPITAL,DELAWARE,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,160454661,131193245.255272,-13119324.5255272,"$1,597,895",$0,-11521429.2755272,-0.071804889952852,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$874,674",$0,"$874,674","-$10,646,755",-0.0663536674646391
811893,361312,MERCY HEALTH - URBANA HOSPITAL,URBANA,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,26878147,22373994.4212194,-2237399.44212194,"$312,204",$0,-1925195.94212194,-0.0716268105134606,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$145,322",$0,"$145,322","-$1,779,874",-0.0662201078850955
826540,361324,SHELBY MEMORIAL HOSPITAL,SHELBY,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,33586013,25660870.6066763,-2566087.06066763,"$164,944",$0,-2401142.81066763,-0.071492344466955,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$180,461",$0,"$180,461","-$2,220,682",-0.0661192583502163
824543,170203,MERCY SPECIALTY HOSPITAL - SOUTHEAST,GALENA,KS,Specialty / behavioral / rehab,Rehab / LTCH / specialty hospital,standard_g2_l028_split,47193597,40335532.4688919,-4033553.24688919,"$266,453","$403,355",-3363744.92220027,-0.071275451248191,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$251,016",$0,"$251,016","-$3,112,729",-0.0659565884361432
811179,490092,SOUTHAMPTON MEMORIAL HOSPITAL,FRANKLIN,VA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,47516692,37632783.735896,-3763278.3735896,"$395,030",$0,-3368248.8735896,-0.070885592658462,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$248,104",$0,"$248,104","-$3,120,145",-0.0656641944938465
824275,160079,MERCY MEDICAL CENTER,CEDAR RAPIDS,IA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,507673151,390300713.330152,-39030071.3330152,"$3,065,616",$0,-35964455.0830152,-0.0708417512570311,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$2,645,199",$0,"$2,645,199","-$33,319,256",-0.0656313134427733
827904,160067,MERCYONE WATERLOO MEDICAL CENTER,WATERLOO,IA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,371084060,295942788.807231,-29594278.8807231,"$3,437,710",$0,-26156568.880723,-0.0704869103801523,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,900,591",$0,"$1,900,591","-$24,255,977",-0.0653651827851141
812594,131320,CLEARWATER VALLEY HEALTH,OROFINO,ID,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,28589198,22101171.2570235,-2210117.12570235,"$207,307",$0,-2002810.62570235,-0.070054802716129,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$143,338",$0,"$143,338","-$1,859,473",-0.0650411020370968
813120,360089,MERCY HEALTH-TIFFIN HOSPITAL LLC,TIFFIN,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,113266672,85930864.4106067,-8593086.44106068,"$667,145",$0,-7925941.94106068,-0.0699759408580547,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$565,652",$0,"$565,652","-$7,360,290",-0.064981955643541
812395,51301,ADVENTIST HEALTH TEHACHAPI VALLEY,TEHACHAPI,CA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,68123310,50355973.775088,-5035597.3775088,"$278,868",$0,-4756729.3775088,-0.0698252826750315,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$337,641",$0,"$337,641","-$4,419,088",-0.0648689620062736
827552,281346,CHI HEALTH PLAINVIEW,PLAINVIEW,NE,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,13375638,10101210.6315567,-1010121.06315567,"$76,667",$0,-933454.563155675,-0.0697876664392139,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$66,168",$0,"$66,168","-$867,286",-0.0648407498294105
825791,190201,LAKE AREA MEDICAL CENTER,LAKE CHARLES,LA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,94827576,75755854.3563917,-7575585.43563918,"$959,580",$0,-6616005.43563917,-0.0697687921036722,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$468,657",$0,"$468,657","-$6,147,349",-0.0648265940777541
826100,501329,UNITED GENERAL MEDICAL CENTER,SEDRO WOOLLEY,WA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,104624520,84519873.3310761,-8451987.33310761,"$1,180,160",$0,-7271827.08310761,-0.0695040424855245,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$510,150",$0,"$510,150","-$6,761,677",-0.0646280318641434
826312,140166,ST MARYS HOSPITAL,DECATUR,IL,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,119073000,89482657.9455965,-8948265.79455965,"$674,794",$0,-8273472.04455965,-0.0694823515369534,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$579,956",$0,"$579,956","-$7,693,517",-0.064611763652715
812642,150015,FRANCISCAN HEALTH MICHIGAN CITY,MICHIGAN CITY,IN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,394616930,293835873.059546,-29383587.3059546,"$2,000,290",$0,-27383297.0559546,-0.0693920989551934,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,913,113",$0,"$1,913,113","-$25,470,184",-0.064544074216395
829103,234035,WALTER REUTHER PSYCHIATRIC HOSPITAL,WESTLAND,MI,Specialty / behavioral / rehab,Psychiatric / behavioral hospital,nonstandard_g200000_l04300_fallback,9230304,6386673.6,-638667.36,$0,$0,-638667.36,-0.0691924512995455,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$44,288",$0,"$44,288","-$594,379",-0.0643943384746591
824171,430014,AVERA ST. LUKES,ABERDEEN,SD,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,198110631,141845876.998932,-14184587.6998932,"$520,763",$0,-13663824.4498932,-0.0689706775498241,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$939,573",$0,"$939,573","-$12,724,251",-0.0642280081623681
816055,360026,GREENE MEMORIAL HOSPITAL INC.,XENIA,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,35949634,32490082.304683,-3249008.2304683,"$457,896","$324,901",-2466211.40742147,-0.0686018502280572,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$167,182",$0,"$167,182","-$2,299,029",-0.0639513876710428
826530,360170,BERGER HOSPITAL,CIRCLEVILLE,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,137281934,108249383.759015,-10824938.3759015,"$1,411,116",$0,-9413822.62590152,-0.0685729167095032,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$637,431",$0,"$637,431","-$8,776,391",-0.0639296875321274
819506,520075,ST. VINCENT HOSPITAL,GREEN BAY,WI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,742843099,526086356.744532,-52608635.6744532,"$1,696,552",$0,-50912083.4244532,-0.0685367926187777,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$3,442,482",$0,"$3,442,482","-$47,469,601",-0.0639025944640833
824276,160080,MERCYONE CLINTON MEDICAL CENTER,CLINTON,IA,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,110686898,84691006.2195794,-8469100.62195794,"$895,203",$0,-7573897.62195794,-0.0684263246943459,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$509,888",$0,"$509,888","-$7,064,009",-0.0638197435207594
826534,360211,TRINITY HOSPITAL HOLDING COMPANY,STEUBENVILLE,OH,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,272678202,198457840.267813,-19845784.0267813,"$1,192,425",$0,-18653358.7767813,-0.0684079572183085,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,254,862",$0,"$1,254,862","-$17,398,497",-0.0638059679137314
823889,260059,MERCY HOSPITAL LEBANON,LEBANON,MO,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,110704392,99558082.9036346,-9955808.29036346,"$1,389,859","$995,581",-7570368.46132711,-0.0683836325240566,Tier 2 - moderate transition support,UC burden safety-net trigger,TRUE,FALSE,FALSE,FALSE,"$508,787",$0,"$508,787","-$7,061,581",-0.0637877243930425
811206,520088,SSM HEALTH ST. AGNES HOSPITAL,FOND DU LAC,WI,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,398269815,285933038.024441,-28593303.8024441,"$1,452,581",$0,-27140723.3024441,-0.0681465737051756,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$1,806,808",$0,"$1,806,808","-$25,333,915",-0.0636099302788816
825576,241301,LAKEWOOD HEALTH CENTER,BAUDETTE,MN,General acute / academic,Short-term acute/general hospital,standard_g2_l028_split,20770829,15670899.2704324,-1567089.92704324,"$152,600",$0,-1414489.67704324,-0.0680998181171892,Tier 0 - not eligible,none,TRUE,FALSE,FALSE,FALSE,"$93,987",$0,"$93,987","-$1,320,503",-0.0635748635878919
